证券代码	时间	红股(10送)	配股(10配)	配股价	红利(10送)
SZ000768	20060509	2.5000	0.0000	0.0000	0.0000
SZ000768	20050517	6.0000	0.0000	0.0000	0.0000
SZ000768	20030716	0.0000	0.0000	0.0000	1.0000
SZ000768	20020621	0.0000	0.0000	0.0000	1.3500
SZ000768	20010528	0.0000	0.0000	0.0000	2.0000
SZ000768	19991027	5.0000	0.0000	0.0000	3.0000
SZ000768	19990714	0.0000	3.0000	11.0000	0.0000
SZ000776	20120705	10.0000	0.0000	0.0000	5.0000
SZ000776	20110622	0.0000	0.0000	0.0000	5.0000
SZ000776	20100507	0.0000	0.0000	0.0000	20.0000
SZ000776	20010731	0.0000	0.0000	0.0000	1.5000
SZ000776	20000606	5.0000	0.0000	0.0000	0.0000
SZ000776	19990429	1.9470	0.0000	0.0000	0.0000
SZ000776	19990127	0.0000	3.0000	5.3000	0.0000
SZ000777	20120605	0.0000	0.0000	0.0000	1.2000
SZ000777	20110526	0.0000	0.0000	0.0000	1.2000
SZ000777	20100420	0.0000	0.0000	0.0000	1.0000
SZ000777	20090609	0.0000	0.0000	0.0000	0.6000
SZ000777	20080606	2.0000	0.0000	0.0000	1.0000
SZ000777	20060717	0.0000	0.0000	0.0000	0.5000
SZ000777	20060516	3.2000	0.0000	0.0000	0.0000
SZ000777	20030702	0.0000	0.0000	0.0000	0.8000
SZ000777	20020528	0.0000	0.0000	0.0000	0.4000
SZ000777	20000921	4.0000	0.0000	0.0000	1.2500
SZ000777	19980922	6.0000	0.0000	0.0000	0.0000
SZ000778	20120608	0.0000	0.0000	0.0000	5.0000
SZ000778	20110609	0.0000	0.0000	0.0000	1.0000
SZ000778	20100514	3.0000	0.0000	0.0000	1.0000
SZ000778	20080717	0.0000	0.0000	0.0000	2.5200
SZ000778	20070521	0.5600	0.0000	0.0000	1.2000
SZ000778	20060922	5.0000	0.0000	0.0000	0.1500
SZ000778	20060517	0.0000	0.0000	0.0000	3.5000
SZ000778	20051110	3.0000	0.0000	0.0000	0.0000
SZ000778	20050421	0.0000	0.0000	0.0000	10.0000
SZ000778	20030522	0.0000	0.0000	0.0000	5.0000
SZ000778	20020423	3.0000	0.0000	0.0000	5.0000
SZ000778	20010918	0.0000	3.0000	11.3000	0.0000
SZ000778	20010913	0.0000	0.0000	0.0000	6.0000
SZ000778	20000519	0.0000	0.0000	0.0000	3.7500
SZ000778	19990610	2.5000	0.0000	0.0000	4.4800
SZ000778	19981022	0.0000	3.0000	9.0000	0.0000
SZ000778	19980811	0.0000	0.0000	0.0000	4.0000
SZ000779	20070212	5.0000	0.0000	0.0000	0.0000
SZ000779	20030911	0.0000	0.0000	0.0000	0.2000
SZ000779	20020624	0.0000	0.0000	0.0000	0.7000
SZ000779	20010612	0.0000	0.0000	0.0000	0.5000
SZ000779	20000710	0.0000	2.6090	8.0000	0.0000
SZ000779	20000515	1.5000	0.0000	0.0000	0.2500
SZ000779	19990426	2.0000	0.0000	0.0000	0.0000
SZ000779	19980714	0.0000	3.0000	7.0000	0.0000
SZ000780	20120518	0.0000	0.0000	0.0000	1.0000
SZ000780	20110512	0.0000	0.0000	0.0000	1.0000
SZ000780	20100618	0.0000	0.0000	0.0000	0.7000
SZ000780	20060406	11.0220	0.0000	0.0000	0.0000
SZ000780	20021227	0.0000	7.0000	6.4300	0.0000
SZ000780	20020611	0.0000	0.0000	0.0000	1.0000
SZ000780	20010606	0.0000	0.0000	0.0000	1.0000
SZ000780	19990831	0.0000	3.0000	8.0000	0.0000
SZ000780	19971107	8.0000	0.0000	0.0000	0.0000
SZ000782	20120823	0.0000	0.0000	0.0000	0.4000
SZ000782	20110823	0.0000	0.0000	0.0000	0.4000
SZ000782	20080820	0.0000	0.0000	0.0000	0.4700
SZ000782	20070822	0.0000	0.0000	0.0000	0.4100
SZ000782	20060512	4.9030	0.0000	0.0000	0.0000
SZ000782	20050629	0.0000	0.0000	0.0000	0.5000
SZ000782	20030521	0.0000	0.0000	0.0000	0.7000
SZ000782	20020722	0.0000	0.0000	0.0000	0.3000
SZ000782	20010920	0.0000	0.0000	0.0000	0.5000
SZ000782	20000628	0.0000	0.0000	0.0000	0.4500
SZ000782	19980709	0.0000	0.0000	0.0000	1.0000
SZ000782	19980108	10.0000	0.0000	0.0000	0.0000
SZ000783	20120717	0.0000	0.0000	0.0000	1.0000
SZ000783	20110706	0.0000	0.0000	0.0000	3.0000
SZ000783	20100609	0.0000	0.0000	0.0000	4.0000
SZ000783	20091117	0.0000	3.0000	6.5000	0.0000
SZ000783	20090611	0.0000	0.0000	0.0000	1.0000
SZ000783	20080721	0.0000	0.0000	0.0000	5.0000
SZ000783	20071227	1.2000	0.0000	0.0000	0.0000
SZ000783	20000613	0.0000	0.0000	0.0000	1.5000
SZ000783	19991105	0.0000	3.0000	3.3000	0.0000
SZ000783	19980617	5.0000	0.0000	0.0000	0.0000
SZ000785	20110311	0.0000	0.0000	0.0000	1.0000
SZ000785	20060403	3.9000	0.0000	0.0000	0.0000
SZ000785	20010419	4.0000	0.0000	0.0000	0.0000
SZ000785	20000629	0.0000	0.0000	0.0000	1.0000
SZ000785	19981225	0.0000	1.8750	11.0000	0.0000
SZ000785	19980923	6.0000	0.0000	0.0000	0.0000
SZ000785	19970909	9.5000	0.0000	0.0000	0.0000
SZ000786	20120612	0.0000	0.0000	0.0000	2.9000
SZ000786	20110622	0.0000	0.0000	0.0000	1.6500
SZ000786	20100618	0.0000	0.0000	0.0000	1.2000
SZ000786	20090609	0.0000	0.0000	0.0000	0.6500
SZ000786	20080613	0.0000	0.0000	0.0000	0.3500
SZ000786	20070622	0.0000	0.0000	0.0000	0.8000
SZ000786	20060629	2.0000	0.0000	0.0000	3.8300
SZ000786	20060606	0.0000	0.0000	0.0000	0.7000
SZ000786	20050603	0.0000	0.0000	0.0000	0.5000
SZ000786	20040604	0.0000	0.0000	0.0000	0.8000
SZ000786	20030620	0.0000	0.0000	0.0000	0.6000
SZ000786	20020607	10.0000	0.0000	0.0000	1.0000
SZ000786	20010619	0.0000	0.0000	0.0000	1.5000
SZ000786	20000818	0.0000	3.0000	15.0000	0.0000
SZ000786	20000627	0.0000	0.0000	0.0000	1.0000
SZ000786	19990526	5.0000	0.0000	0.0000	0.0000
SZ000786	19980821	0.0000	3.0000	9.0000	0.0000
SZ000786	19980616	0.0000	0.0000	0.0000	1.0000
SZ000788	20120517	0.0000	0.0000	0.0000	0.2500
SZ000788	20110318	4.0000	0.0000	0.0000	1.0000
SZ000788	20100413	6.0000	0.0000	0.0000	0.0000
SZ000788	20060420	5.0100	0.0000	0.0000	0.0000
SZ000788	19980703	1.0000	0.0000	0.0000	0.0000
SZ000789	20120510	0.0000	0.0000	0.0000	2.6000
SZ000789	20110517	0.0000	0.0000	0.0000	0.8000
SZ000789	20060809	3.0000	0.0000	0.0000	0.0000
SZ000789	20040519	0.0000	0.0000	0.0000	0.8000
SZ000789	20030708	0.0000	0.0000	0.0000	0.3500
SZ000789	20020517	0.0000	0.0000	0.0000	0.5000
SZ000789	20010426	0.0000	0.0000	0.0000	1.2500
SZ000789	20000608	0.0000	0.0000	0.0000	0.9000
SZ000789	19991229	0.0000	3.0000	6.0000	0.0000
SZ000789	19980422	7.0000	0.0000	0.0000	0.0000
SZ000790	20110418	3.0000	0.0000	0.0000	0.3000
SZ000790	20100329	3.0000	0.0000	0.0000	0.3000
SZ000790	20080328	3.0000	0.0000	0.0000	0.0000
SZ000790	20070719	0.0000	0.0000	0.0000	1.0000
SZ000790	20060608	2.0000	0.0000	0.0000	0.0000
SZ000790	20060221	3.2000	0.0000	0.0000	0.0000
SZ000790	20050428	0.0000	0.0000	0.0000	1.0000
SZ000790	20030609	0.0000	0.0000	0.0000	1.5000
SZ000790	20011019	5.0000	0.0000	0.0000	0.5000
SZ000790	20010815	0.0000	3.0000	25.0000	0.0000
SZ000790	20000421	0.0000	0.0000	0.0000	1.2000
SZ000790	19990531	2.0000	0.0000	0.0000	1.0000
SZ000790	19980826	0.0000	0.0000	0.0000	2.6000
SZ000791	20060612	3.3000	0.0000	0.0000	0.0000
SZ000791	19980805	8.0000	0.0000	0.0000	0.0000
SZ000792	20120625	0.0000	0.0000	0.0000	1.6000
SZ000792	20100428	0.0000	0.0000	0.0000	4.0300
SZ000792	20090626	0.0000	0.0000	0.0000	16.7200
SZ000792	20080714	0.0000	0.0000	0.0000	12.0000
SZ000792	20070712	0.0000	0.0000	0.0000	8.8000
SZ000792	20060629	1.2000	0.0000	0.0000	12.0000
SZ000792	20060529	0.0000	0.0000	0.0000	5.0000
SZ000792	20050628	0.0000	0.0000	0.0000	3.0000
SZ000792	20040601	5.0000	0.0000	0.0000	2.0000
SZ000792	20030519	10.0000	0.0000	0.0000	0.0000
SZ000792	20020916	0.0000	0.0000	0.0000	4.5000
SZ000792	20020624	0.0000	0.0000	0.0000	0.1000
SZ000792	20011105	0.0000	0.0000	0.0000	2.2000
SZ000792	20010620	0.0000	0.0000	0.0000	2.7000
SZ000792	20000626	0.0000	0.0000	0.0000	0.4400
SZ000792	19990824	0.0000	3.0000	7.0000	0.0000
SZ000792	19990510	0.0000	0.0000	0.0000	2.0000
SZ000792	19980626	0.0000	0.0000	0.0000	1.9800
SZ000793	20120817	0.0000	0.0000	0.0000	0.2000
SZ000793	20110621	0.0000	0.0000	0.0000	0.2000
SZ000793	20100823	0.0000	0.0000	0.0000	0.4000
SZ000793	20090610	0.0000	0.0000	0.0000	0.2000
SZ000793	20080618	0.0000	0.0000	0.0000	0.2000
SZ000793	20060227	3.0000	0.0000	0.0000	0.0000
SZ000793	20050321	10.0000	0.0000	0.0000	0.3000
SZ000793	20040423	10.0000	0.0000	0.0000	0.7000
SZ000793	20030929	0.0000	3.0000	11.5900	0.0000
SZ000793	20030718	0.0000	0.0000	0.0000	1.0000
SZ000793	20020625	0.0000	0.0000	0.0000	1.0000
SZ000793	20000825	0.0000	0.0000	0.0000	2.0000
SZ000793	20000314	0.0000	3.0000	11.0000	0.0000
SZ000793	20000313	0.0000	3.0000	11.0000	0.0000
SZ000793	19980717	10.0000	0.0000	0.0000	0.0000
SZ000795	20060307	3.0000	0.0000	0.0000	0.0000
SZ000795	20020626	0.0000	0.0000	0.0000	0.2500
SZ000795	20000823	0.0000	3.0000	8.0000	0.0000
SZ000795	19990603	6.0000	0.0000	0.0000	0.5000
SZ000796	20060912	4.0000	0.0000	0.0000	0.0000
SZ000796	20040528	2.0000	0.0000	0.0000	0.2500
SZ000796	20010605	2.0000	0.0000	0.0000	0.6000
SZ000796	20000607	0.0000	1.6030	10.8000	0.0000
SZ000796	19991207	3.0000	0.0000	0.0000	0.0000
SZ000796	19991105	2.0000	0.0000	0.0000	0.0000
SZ000796	19981201	2.0000	0.0000	0.0000	0.0000
SZ000796	19980105	0.0000	0.0000	0.0000	1.8800
SZ000797	20120815	0.0000	0.0000	0.0000	0.6000
SZ000797	20090813	0.0000	0.0000	0.0000	0.3000
SZ000797	20080721	0.0000	0.0000	0.0000	0.5500
SZ000797	20070723	0.0000	0.0000	0.0000	0.3000
SZ000797	20061013	3.0000	0.0000	0.0000	0.0000
SZ000797	20020627	0.0000	0.0000	0.0000	1.0000
SZ000797	20010627	0.0000	0.0000	0.0000	2.0000
SZ000797	20000807	0.0000	3.0000	7.5800	2.0000
SZ000797	19980601	3.0000	0.0000	0.0000	0.0000
SZ000798	20120626	0.0000	0.0000	0.0000	0.5000
SZ000798	20110628	0.0000	0.0000	0.0000	0.5000
SZ000798	20100701	0.0000	0.0000	0.0000	0.3000
SZ000798	20060816	5.0000	0.0000	0.0000	0.2000
SZ000798	20060427	3.8000	0.0000	0.0000	0.0000
SZ000798	20050728	0.0000	0.0000	0.0000	0.5000
SZ000798	20040812	0.0000	0.0000	0.0000	0.5000
SZ000798	20030808	0.0000	0.0000	0.0000	0.3000
SZ000798	20020723	0.0000	0.0000	0.0000	0.5000
SZ000798	20010628	0.0000	0.0000	0.0000	1.0000
SZ000798	20000629	0.0000	0.0000	0.0000	3.0000
SZ000799	20080111	2.0000	0.0000	0.0000	0.0000
SZ000799	20020627	0.0000	0.0000	0.0000	3.0000
SZ000799	20010620	0.0000	0.0000	0.0000	2.0000
SZ000799	20000619	0.0000	0.0000	0.0000	4.0000
SZ000799	19990819	0.0000	3.0000	13.0000	0.0000
SZ000799	19980519	5.0000	0.0000	0.0000	1.2500
SZ000800	20110729	0.0000	0.0000	0.0000	3.0000
SZ000800	20100727	0.0000	0.0000	0.0000	4.2700
SZ000800	20090702	0.0000	0.0000	0.0000	3.5000
SZ000800	20080617	0.0000	0.0000	0.0000	2.0000
SZ000800	20070816	0.0000	0.0000	0.0000	1.0000
SZ000800	20060815	0.0000	0.0000	0.0000	2.0000
SZ000800	20060411	3.3000	0.0000	0.0000	0.0000
SZ000800	20040820	0.0000	0.0000	0.0000	1.0000
SZ000800	20030716	0.0000	0.0000	0.0000	2.0000
SZ000800	20020816	0.0000	0.0000	0.0000	0.5000
SZ000800	20010814	0.0000	0.0000	0.0000	1.0000
SZ000800	20000721	0.0000	0.0000	0.0000	1.0000
SZ000800	19990615	4.0000	0.0000	0.0000	0.0000
SZ000800	19980820	0.0000	3.0000	7.2000	0.0000
SZ000800	19980608	0.0000	0.0000	0.0000	1.0000
SZ000801	20110418	10.0000	0.0000	0.0000	0.0000
SZ000801	20060802	3.5000	0.0000	0.0000	0.0000
SZ000801	20010528	3.0000	0.0000	0.0000	1.0000
SZ000801	19991224	4.4000	0.0000	0.0000	1.1000
SZ000801	19980804	4.0000	0.0000	0.0000	0.0000
SZ000802	20120625	0.0000	0.0000	0.0000	0.2000
SZ000802	20080623	0.0000	0.0000	0.0000	0.2000
SZ000802	20060529	5.4460	0.0000	0.0000	0.0000
SZ000802	20020729	0.0000	0.0000	0.0000	0.5000
SZ000802	20010628	0.0000	0.0000	0.0000	0.8000
SZ000802	20000616	0.0000	0.0000	0.0000	0.8000
SZ000802	19991026	0.0000	3.0000	7.7800	0.0000
SZ000802	19990721	0.0000	0.0000	0.0000	0.5000
SZ000802	19980728	0.0000	0.0000	0.0000	0.5000
SZ000803	20060808	5.4090	0.0000	0.0000	0.0000
SZ000803	20011210	3.0000	0.0000	0.0000	0.0000
SZ000803	19980724	5.0000	0.0000	0.0000	0.0000
SZ000806	20080624	1.0000	0.0000	0.0000	0.0000
SZ000806	20060711	1.0000	0.0000	0.0000	0.0000
SZ000806	20060109	6.7100	0.0000	0.0000	0.0000
SZ000806	20050628	2.0000	0.0000	0.0000	0.0000
SZ000806	20040512	1.5000	0.0000	0.0000	0.5000
SZ000806	20020523	1.6000	0.0000	0.0000	0.4000
SZ000806	20010918	0.0000	0.0000	0.0000	0.5000
SZ000806	20010515	0.0000	0.0000	0.0000	1.0000
SZ000806	20000607	3.0000	0.0000	0.0000	0.7500
SZ000806	19990907	8.0000	0.0000	0.0000	0.5000
SZ000806	19990531	1.0000	0.0000	0.0000	0.0000
SZ000807	20120621	0.0000	0.0000	0.0000	0.3000
SZ000807	20110715	3.0000	0.0000	0.0000	0.3000
SZ000807	20100609	0.0000	0.0000	0.0000	0.3000
SZ000807	20090626	0.0000	0.0000	0.0000	0.8000
SZ000807	20080530	1.5000	0.0000	0.0000	4.0000
SZ000807	20070426	6.0000	0.0000	0.0000	4.5000
SZ000807	20060523	3.2000	0.0000	0.0000	0.0000
SZ000807	20060428	0.0000	0.0000	0.0000	2.0000
SZ000807	20050718	0.0000	0.0000	0.0000	3.0000
SZ000807	20040520	5.0000	0.0000	0.0000	3.0000
SZ000807	20030716	0.0000	0.0000	0.0000	3.0000
SZ000807	20020716	0.0000	0.0000	0.0000	3.0000
SZ000807	20010522	0.0000	0.0000	0.0000	2.5000
SZ000807	20000531	0.0000	0.0000	0.0000	1.6000
SZ000807	19990722	0.0000	0.0000	0.0000	0.7500
SZ000809	20120605	5.0000	0.0000	0.0000	0.0000
SZ000809	20060721	2.6000	0.0000	0.0000	0.0000
SZ000809	20060711	2.3000	0.0000	0.0000	0.0000
SZ000809	20010823	0.0000	0.0000	0.0000	1.0000
SZ000810	20120627	0.0000	0.0000	0.0000	1.5000
SZ000810	20110617	0.0000	0.0000	0.0000	2.0000
SZ000810	20100604	0.0000	0.0000	0.0000	0.5000
SZ000810	20061117	0.0000	0.0000	0.0000	7.3000
SZ000810	20020319	3.5000	0.0000	0.0000	0.0000
SZ000810	20010227	3.0000	0.0000	0.0000	0.7500
SZ000810	20001121	4.0000	0.0000	0.0000	0.7500
SZ000811	20120620	0.0000	0.0000	0.0000	1.0000
SZ000811	20110622	5.0000	0.0000	0.0000	2.0000
SZ000811	20100625	5.0000	0.0000	0.0000	1.8000
SZ000811	20090710	0.0000	0.0000	0.0000	1.7000
SZ000811	20080613	0.0000	0.0000	0.0000	1.8000
SZ000811	20070711	0.0000	0.0000	0.0000	1.2000
SZ000811	20060601	3.0000	0.0000	0.0000	0.0000
SZ000811	20060403	0.0000	0.0000	0.0000	1.5000
SZ000811	20050527	0.0000	0.0000	0.0000	1.0000
SZ000811	20040519	0.0000	0.0000	0.0000	1.0000
SZ000811	20031017	3.0000	0.0000	0.0000	2.0000
SZ000811	20030421	0.0000	3.0000	8.2100	0.0000
SZ000811	20020426	0.0000	0.0000	0.0000	2.1000
SZ000811	20010524	0.0000	0.0000	0.0000	1.5000
SZ000811	20000427	0.0000	0.0000	0.0000	1.3750
SZ000811	20000309	0.0000	3.0000	7.8000	0.0000
SZ000811	19990525	0.0000	0.0000	0.0000	2.0000
SZ000811	19980708	8.0000	0.0000	0.0000	0.0000
SZ000812	20120614	0.0000	0.0000	0.0000	0.3500
SZ000812	20110517	2.0000	0.0000	0.0000	0.1200
SZ000812	20080416	1.0000	0.0000	0.0000	0.0000
SZ000812	20060731	2.8000	0.0000	0.0000	0.0000
SZ000812	20060714	3.0000	0.0000	0.0000	0.0000
SZ000812	20050708	1.0000	0.0000	0.0000	0.0000
SZ000812	20040525	0.0000	0.0000	0.0000	1.0000
SZ000812	20030617	0.0000	0.0000	0.0000	1.0000
SZ000812	20020516	2.0000	0.0000	0.0000	0.0000
SZ000812	20010521	0.0000	0.0000	0.0000	1.0000
SZ000812	20000509	2.0000	0.0000	0.0000	0.0000
SZ000812	19990528	2.0000	0.0000	0.0000	0.0000
SZ000812	19980922	1.0000	0.0000	0.0000	0.0000
SZ000813	20060601	3.6000	0.0000	0.0000	0.0000
SZ000813	20010206	0.0000	3.0000	8.0000	0.0000
SZ000813	19990504	8.0000	0.0000	0.0000	0.0000
SZ000815	20100604	10.0000	0.0000	0.0000	1.1000
SZ000815	20051229	3.2000	0.0000	0.0000	0.0000
SZ000815	20050627	2.0000	0.0000	0.0000	0.2500
SZ000815	20030619	0.0000	0.0000	0.0000	0.4000
SZ000815	20020806	0.0000	0.0000	0.0000	1.0000
SZ000815	20010611	0.0000	0.0000	0.0000	0.5000
SZ000815	20001110	0.0000	3.0000	9.0000	0.0000
SZ000815	20000616	0.0000	0.0000	0.0000	1.2000
SZ000816	20120529	0.0000	0.0000	0.0000	0.1000
SZ000816	20110610	0.0000	0.0000	0.0000	0.1000
SZ000816	20110209	0.0000	3.0000	2.7800	0.0000
SZ000816	20100617	0.0000	0.0000	0.0000	0.2000
SZ000816	20090617	0.0000	0.0000	0.0000	0.1000
SZ000816	20080711	5.0000	0.0000	0.0000	0.2000
SZ000816	20070710	0.0000	0.0000	0.0000	0.2000
SZ000816	20060608	10.0000	0.0000	0.0000	0.0000
SZ000816	20060418	2.6000	0.0000	0.0000	0.0000
SZ000816	20020826	0.0000	0.0000	0.0000	0.3000
SZ000816	20010615	0.0000	0.0000	0.0000	0.5000
SZ000816	20000421	0.0000	3.0000	9.7000	0.0000
SZ000816	19980428	6.0000	0.0000	0.0000	0.0000
SZ000818	20110125	4.0000	0.0000	0.0000	0.0000
SZ000818	20060720	0.0000	0.0000	0.0000	0.5000
SZ000818	20060313	3.6000	0.0000	0.0000	0.0000
SZ000818	20050629	0.0000	0.0000	0.0000	0.5000
SZ000818	19990726	0.0000	0.0000	0.0000	2.0000
SZ000819	20120531	0.0000	0.0000	0.0000	1.0000
SZ000819	20110628	1.0000	0.0000	0.0000	0.2000
SZ000819	20100629	0.0000	0.0000	0.0000	2.0000
SZ000819	20090720	0.0000	0.0000	0.0000	2.0000
SZ000819	20070328	5.4850	0.0000	0.0000	0.0000
SZ000819	20060626	0.0000	0.0000	0.0000	1.5000
SZ000819	20050610	0.0000	0.0000	0.0000	2.0000
SZ000819	20040513	0.0000	0.0000	0.0000	1.0000
SZ000819	20030521	0.0000	0.0000	0.0000	0.5000
SZ000819	20020625	0.0000	0.0000	0.0000	1.2500
SZ000819	20000801	0.0000	0.0000	0.0000	1.2500
SZ000819	19990803	0.0000	2.0000	10.0000	0.0000
SZ000819	19990601	5.0000	0.0000	0.0000	1.2500
SZ000819	19970908	10.0000	0.0000	0.0000	0.0000
SZ000821	20110601	0.0000	0.0000	0.0000	0.3500
SZ000821	20080620	0.0000	0.0000	0.0000	0.3000
SZ000821	20070702	0.0000	0.0000	0.0000	1.0000
SZ000821	20060620	0.0000	0.0000	0.0000	1.0000
SZ000821	20051205	3.2000	0.0000	0.0000	0.0000
SZ000821	20040709	0.0000	0.0000	0.0000	1.0000
SZ000821	20030620	0.0000	0.0000	0.0000	1.0000
SZ000821	20020604	0.0000	0.0000	0.0000	1.3000
SZ000821	20020117	0.0000	3.0000	5.6000	0.0000
SZ000821	20010612	0.0000	0.0000	0.0000	2.0000
SZ000821	19991012	5.0000	0.0000	0.0000	0.5000
SZ000821	19990604	0.0000	0.0000	0.0000	2.2000
SZ000821	19980728	0.0000	0.0000	0.0000	2.0000
SZ000822	20120518	0.0000	0.0000	0.0000	1.0000
SZ000822	20080630	0.0000	0.0000	0.0000	1.0600
SZ000822	20070516	0.0000	0.0000	0.0000	0.9910
SZ000822	20060626	0.0000	0.0000	0.0000	0.9680
SZ000822	20060322	3.0000	0.0000	0.0000	0.0000
SZ000822	20050530	4.7850	0.0000	0.0000	0.9570
SZ000822	20040526	0.0000	0.0000	0.0000	1.0000
SZ000822	20030623	0.0000	0.0000	0.0000	1.0000
SZ000822	20020722	0.0000	0.0000	0.0000	1.8000
SZ000822	20011114	0.0000	3.0000	10.0000	0.0000
SZ000822	20010427	0.0000	0.0000	0.0000	2.3000
SZ000822	20000609	0.0000	0.0000	0.0000	2.0000
SZ000823	20120712	0.0000	0.0000	0.0000	1.2000
SZ000823	20110426	0.0000	0.0000	0.0000	1.0000
SZ000823	20090706	0.0000	0.0000	0.0000	1.0100
SZ000823	20080605	0.0000	0.0000	0.0000	1.1000
SZ000823	20070327	0.8000	0.0000	0.0000	1.0000
SZ000823	20060320	3.5000	0.0000	0.0000	0.0000
SZ000823	20060302	0.0000	0.0000	0.0000	1.1000
SZ000823	20030606	0.0000	0.0000	0.0000	0.3000
SZ000823	20020625	0.0000	0.0000	0.0000	1.0000
SZ000823	20010614	0.0000	0.0000	0.0000	1.5000
SZ000823	20000629	0.0000	0.0000	0.0000	1.0000
SZ000823	20000221	0.0000	3.0000	8.0000	0.0000
SZ000823	19990623	0.0000	0.0000	0.0000	1.0000
SZ000823	19980923	6.0000	0.0000	0.0000	0.0000
SZ000825	20120627	0.0000	0.0000	0.0000	0.5000
SZ000825	20110622	0.0000	0.0000	0.0000	1.0000
SZ000825	20100625	0.0000	0.0000	0.0000	1.0000
SZ000825	20090703	0.0000	0.0000	0.0000	1.0000
SZ000825	20081008	5.0000	0.0000	0.0000	0.0000
SZ000825	20080509	0.0000	0.0000	0.0000	3.0000
SZ000825	20070521	3.0000	0.0000	0.0000	2.0000
SZ000825	20060414	0.0000	0.0000	0.0000	2.0000
SZ000825	20060307	3.4000	0.0000	0.0000	0.0000
SZ000825	20050520	0.0000	0.0000	0.0000	2.0000
SZ000825	20040412	0.0000	0.0000	0.0000	2.0000
SZ000825	20030822	2.0000	0.0000	0.0000	0.5000
SZ000825	20020531	0.0000	0.0000	0.0000	1.0000
SZ000825	20010529	0.0000	0.0000	0.0000	0.8800
SZ000825	20010109	0.0000	3.0000	6.0000	0.0000
SZ000825	20000626	0.0000	0.0000	0.0000	2.0000
SZ000825	19990518	5.0000	0.0000	0.0000	0.0000
SZ000826	20120509	2.0000	0.0000	0.0000	1.0000
SZ000826	20110517	0.0000	0.0000	0.0000	1.0000
SZ000826	20100629	0.0000	0.0000	0.0000	0.5000
SZ000826	20080926	8.0000	0.0000	0.0000	0.4500
SZ000826	20070524	1.0000	0.0000	0.0000	0.2000
SZ000826	20060210	2.5000	0.0000	0.0000	0.0000
SZ000826	19990608	3.0000	0.0000	0.0000	0.0000
SZ000826	19980819	0.0000	0.0000	0.0000	1.0000
SZ000828	20120619	0.0000	0.0000	0.0000	1.5000
SZ000828	20110622	0.0000	0.0000	0.0000	1.8000
SZ000828	20100621	0.0000	0.0000	0.0000	1.5500
SZ000828	20090619	0.0000	0.0000	0.0000	1.3000
SZ000828	20080527	0.0000	0.0000	0.0000	1.5000
SZ000828	20070606	0.0000	0.0000	0.0000	1.2000
SZ000828	20060525	0.0000	0.0000	0.0000	1.7500
SZ000828	20051230	2.0000	0.0000	0.0000	4.3590
SZ000828	20050420	0.0000	0.0000	0.0000	1.4500
SZ000828	20010703	0.0000	0.0000	0.0000	0.6500
SZ000828	20001009	2.0000	0.0000	0.0000	0.3500
SZ000828	20000718	0.0000	0.0000	0.0000	0.6000
SZ000828	19990729	0.0000	0.0000	0.0000	1.2000
SZ000828	19980820	0.0000	2.1130	6.4800	0.0000
SZ000828	19980604	4.2000	0.0000	0.0000	1.0000
SZ000829	20080414	8.0000	0.0000	0.0000	0.0000
SZ000829	20070404	10.0000	0.0000	0.0000	1.0000
SZ000829	20060905	2.6000	0.0000	0.0000	0.0000
SZ000829	20050706	0.0000	0.0000	0.0000	0.2000
SZ000829	20041020	6.0000	0.0000	0.0000	0.2500
SZ000829	20020705	0.0000	0.0000	0.0000	0.2000
SZ000829	20010712	0.0000	0.0000	0.0000	0.3500
SZ000829	20000613	9.0910	0.0000	0.0000	0.0000
SZ000829	20000228	0.0000	3.0000	9.0000	0.0000
SZ000830	20120606	0.0000	0.0000	0.0000	1.0000
SZ000830	20090708	0.0000	0.0000	0.0000	1.0000
SZ000830	20080513	0.0000	0.0000	0.0000	1.0000
SZ000830	20070427	0.0000	0.0000	0.0000	1.0000
SZ000830	20060421	10.0000	0.0000	0.0000	1.0000
SZ000830	20050823	4.0000	0.0000	0.0000	0.0000
SZ000830	20050427	3.0000	0.0000	0.0000	1.0000
SZ000830	20040525	2.0000	0.0000	0.0000	0.0000
SZ000830	20020611	0.0000	0.0000	0.0000	2.0000
SZ000830	20001016	1.5380	0.0000	0.0000	0.0000
SZ000830	20000831	0.0000	3.0000	12.0000	0.0000
SZ000833	20120823	0.0000	0.0000	0.0000	1.0000
SZ000833	20110708	0.0000	0.0000	0.0000	1.0000
SZ000833	20100526	0.0000	0.0000	0.0000	1.0000
SZ000833	20080827	0.0000	0.0000	0.0000	1.0000
SZ000833	20070413	4.4000	0.0000	0.0000	0.0000
SZ000833	20060518	0.0000	0.0000	0.0000	1.0000
SZ000833	20050526	0.0000	0.0000	0.0000	1.0000
SZ000833	20020708	0.0000	0.0000	0.0000	1.2000
SZ000833	19990618	0.0000	0.0000	0.0000	1.3000
SZ000835	20090506	3.0000	0.0000	0.0000	0.4000
SZ000835	20080505	4.5000	0.0000	0.0000	0.5000
SZ000835	20070508	5.0000	0.0000	0.0000	0.5000
SZ000835	20060519	3.0000	0.0000	0.0000	0.0000
SZ000835	20021009	10.0000	0.0000	0.0000	0.2500
SZ000835	20020522	0.0000	0.0000	0.0000	1.4000
SZ000835	20010619	0.0000	0.0000	0.0000	0.3000
